area_sqm,rooms,price_cold,population,oev_score,solar_class,elevation_m,lv95_east,lv95_north,gbauj,ganzwhg,garea
52,2,1100,166,21856.0,3.0,255.0,2611699.75,1268586.75,1961,24,369.0
65,2,1560,124,1762.0,4.0,460.4,2676166.75,1260150.625,1979,9,214.0
61,2,1220,181,5499.0,3.0,388.3,2671896.5,1251211.125,1970,16,278.0
64,2,1270,197,3322.0,3.0,750.3,2739023.0,1249330.625,2013,10,318.0
91,3,1350,47,3541.0,2.0,482.4,2599049.0,1228022.5,1992,9,624.0
57,2,1090,76,6423.0,2.0,679.5,2744756.75,1254060.5,1971,19,333.0
65,3,1687,114,18956.0,4.0,433.7,2689146.5,1250684.0,2013,11,545.0
77,3,1820,42,5679.0,1.0,422.1,2686126.0,1242275.625,1934,3,142.0
72,3,1550,70,6110.0,2.0,486.7,2698787.25,1262719.875,1949,4,203.0
89,3,1380,67,691.0,4.0,467.9,2615823.5,1233638.375,2010,12,582.0
72,3,2075,113,10131.0,2.0,460.9,2682425.25,1243151.75,1960,6,189.0
26,1,800,107,6741.0,3.0,438.6,2535380.25,1153667.125,1965,43,1540.0
105,4,1750,82,4675.0,4.0,423.7,2705974.75,1232377.375,2017,8,224.0
45,2,2800,139,28817.0,3.0,448.2,2684935.5,1246358.875,1929,6,102.0
70,3,1489,24,110.0,3.0,672.5,2688771.0,1230116.0,1985,1,112.0
77,4,2400,186,4739.0,4.0,418.4,2498319.5,1116961.625,2018,42,372.0
27,1,710,48,5080.0,2.0,374.3,2642177.25,1247369.125,1996,13,815.0
64,2,1340,75,2570.0,4.0,743.3,2571165.75,1164130.75,2008,16,360.0
46,2,1735,156,29267.0,3.0,523.7,2537731.25,1153130.875,1952,15,296.0
40,3,1100,4,28.0,4.0,636.4,2760773.25,1189216.625,1906,1,94.0
16,1,950,65,52009.0,2.0,434.4,2665709.75,1211448.5,1850,5,293.0
80,3,1150,27,4143.0,3.0,360.5,2604393.5,1251775.625,1977,6,204.0
44,1,1330,49,9215.0,3.0,473.7,2682951.0,1241012.625,1968,7,214.0
110,5,2190,50,800.0,1.0,468.2,2698855.0,1267730.875,1995,5,221.0
25,1,910,67,8314.0,2.0,645.7,2742764.0,1252505.625,1918,9,130.0
52,2,1890,17,3894.0,2.0,563.4,2669058.5,1212491.375,1910,105,3004.0
87,3,1970,106,2129.0,4.0,489.2,2697953.5,1244389.375,1970,25,394.0
38,1,1125,137,16912.0,4.0,352.7,2716481.75,1096399.875,1974,25,495.0
81,3,1800,91,9134.0,4.0,267.1,2615113.75,1269355.125,1980,8,254.0
78,4,1240,127,4888.0,4.0,563.6,2613916.0,1179458.0,1946,6,182.0
71,3,1550,197,4165.0,3.0,254.4,2613661.5,1266428.625,1961,16,184.0
59,2,1295,138,4487.0,3.0,349.6,2624883.75,1258267.0,1996,10,424.0
62,2,2250,25,1378.0,3.0,413.4,2680681.25,1262392.375,2025,14,480.0
100,3,1930,133,47725.0,2.0,255.9,2612379.5,1268735.75,1999,12,275.0
21,1,980,73,4107.0,4.0,283.5,2609725.5,1265997.875,1999,21,398.0
46,2,1756,92,4906.0,3.0,444.9,2697628.25,1262133.0,1955,12,232.0
97,4,1650,23,1569.0,3.0,364.1,2616735.25,1268963.5,2011,6,304.0
34,1,960,13,34.0,3.0,1240.3,2570986.0,1126736.0,1993,3,92.0
70,3,1090,20,13180.0,4.0,666.8,2746801.0,1255477.25,1918,19,236.0
88,3,1960,81,13502.0,3.0,430.9,2674624.75,1248603.25,1984,4,222.0
53,2,1300,68,342.0,3.0,457.6,2755362.75,1221258.125,2014,18,399.0
62,2,1400,165,16710.0,4.0,498.9,2593637.5,1119874.625,2016,27,446.0
87,3,1690,100,12737.0,1.0,433.7,2665020.5,1211866.0,2007,11,243.0
22,1,900,47,4975.0,4.0,404.0,2652167.25,1248532.0,1968,5,162.0
84,3,2310,117,15904.0,2.0,677.9,2746103.25,1254120.125,2008,10,1653.0
54,2,1500,166,9484.0,4.0,428.9,2682969.75,1264434.0,1980,12,208.0
59,2,1300,128,6190.0,4.0,275.8,2608565.25,1267117.625,1959,6,162.0
78,3,1550,30,154.0,4.0,536.8,2589497.0,1209998.25,2021,1,148.0
61,2,1470,87,353.0,4.0,472.1,2656586.0,1240815.625,2017,12,417.0
50,1,1730,78,8156.0,5.0,430.8,2509700.25,1142126.375,2005,11,392.0
47,2,1600,67,3110.0,3.0,473.0,2667226.5,1209755.375,1961,12,256.0
50,2,1500,20,1883.0,3.0,605.8,2583785.25,1116550.375,2005,1,125.0
54,2,1350,41,353.0,4.0,471.3,2656619.75,1240868.0,2020,20,606.0
87,4,1670,88,5504.0,3.0,275.8,2609302.0,1267387.375,1947,6,246.0
107,4,2200,64,2002.0,4.0,565.7,2608019.5,1200352.125,2005,6,285.0
65,3,2700,174,31366.0,3.0,411.5,2684350.5,1245504.0,1891,4,194.0
81,4,2890,71,9420.0,2.0,461.5,2681995.5,1240636.5,2011,1,92.0
101,4,1730,79,213.0,5.0,761.3,2569190.75,1173954.0,2023,8,202.0
65,2,2000,24,7223.0,3.0,464.9,2676354.0,1259972.375,1995,6,205.0
82,3,2960,136,24785.0,3.0,281.6,2610712.5,1266179.75,1934,4,113.0
120,4,2990,38,5643.0,2.0,457.1,2687587.75,1234773.875,1930,1,120.0
72,3,1600,66,623.0,3.0,248.6,2723700.25,1119381.375,2016,5,211.0
57,2,1830,290,55264.0,1.0,438.5,2665999.0,1210959.5,1960,36,1115.0
31,1,1787,129,11521.0,2.0,495.3,2680831.75,1245216.625,2006,12,595.0
62,3,1000,96,1078.0,3.0,298.2,2609918.75,1263425.75,1958,8,173.0
117,4,1795,71,2236.0,2.0,447.6,2587259.25,1210258.25,2008,8,306.0
56,2,1350,39,3177.0,3.0,444.4,2603637.5,1229161.875,1973,1,114.0
83,3,1630,214,4980.0,4.0,404.7,2729606.25,1279344.5,2010,8,275.0
75,2,1550,33,17192.0,4.0,434.4,2585967.0,1220477.375,1994,9,239.0
67,3,1914,77,7902.0,1.0,526.0,2683912.5,1249389.75,1952,7,174.0
70,3,2071,143,49070.0,3.0,405.8,2679033.75,1248772.625,1963,14,324.0
95,3,1670,90,608.0,4.0,508.9,2702072.0,1256070.25,2008,8,263.0
97,4,1860,133,4415.0,4.0,533.0,2614712.25,1212489.75,1973,15,351.0
38,2,1070,27,502.0,3.0,550.2,2657264.5,1234884.0,1966,10,184.0
30,1,1000,142,4107.0,1.0,288.0,2609930.25,1265918.0,1582,2,146.0
58,2,2500,135,74788.0,4.0,499.8,2684068.0,1248222.75,1909,6,227.0
27,1,690,48,5080.0,2.0,374.3,2642177.25,1247369.125,1996,13,815.0
68,3,1090,52,3588.0,2.0,398.3,2750248.25,1264300.0,1899,16,292.0
43,2,1250,48,52009.0,3.0,436.0,2665814.25,1211301.125,1895,2,118.0
45,2,830,131,4072.0,3.0,414.1,2634843.25,1245638.125,1960,12,275.0
59,2,1470,107,6741.0,3.0,438.6,2535380.25,1153667.125,1965,43,1540.0
47,2,1100,248,17569.0,3.0,254.1,2611497.25,1268753.375,1966,22,328.0
38,2,1050,112,10101.0,1.0,438.3,2638480.75,1237538.25,1780,4,45.0
64,3,1320,37,2448.0,4.0,779.0,2749120.0,1244185.375,1880,5,97.0
50,3,2200,40,5149.0,3.0,448.6,2498628.25,1119853.5,1900,1,1198.0
93,3,1300,65,4426.0,4.0,464.5,2619881.75,1226281.375,2012,14,420.0
27,1,900,185,14101.0,4.0,381.6,2555214.25,1145219.625,1968,70,849.0
81,3,1690,113,4563.0,4.0,647.8,2634028.75,1127471.5,2010,17,421.0
109,4,1525,20,90.0,3.0,724.9,2618462.0,1163127.125,2014,6,251.0
101,3,1480,13,313.0,4.0,425.9,2758598.25,1239847.875,2013,8,427.0
84,4,245,125,539.0,3.0,565.2,2722051.75,1258093.875,1964,9,313.0
30,1,1250,220,14255.0,3.0,268.5,2610463.25,1267918.375,1959,11,137.0
64,3,1050,96,1078.0,3.0,298.2,2609918.75,1263425.75,1958,8,173.0
65,3,1600,146,3321.0,4.0,391.7,2527982.25,1152275.75,1983,28,382.0
53,2,1106,98,5434.0,4.0,462.5,2608893.75,1226253.625,2018,12,821.0
85,3,1510,146,3532.0,3.0,701.7,2749101.75,1255513.25,2002,17,452.0
65,2,1100,104,16327.0,4.0,531.6,2603309.0,1202717.375,1988,18,336.0
103,3,1150,55,73.0,2.0,567.8,2710394.5,1095518.125,1925,2,213.0
87,3,1410,39,1651.0,4.0,540.5,2656709.25,1232890.25,2015,14,355.0
60,3,1330,20,318.0,4.0,377.1,2555292.5,1136990.0,2015,15,360.0
36,2,1020,54,9547.0,2.0,752.0,2745321.0,1253139.375,2016,15,227.0
1,3,900,77,1087.0,4.0,412.5,2594891.25,1245585.625,1979,11,322.0
82,4,2280,146,8274.0,4.0,645.8,2539481.0,1154285.875,1969,24,375.0
34,1,1074,427,2199.0,4.0,445.3,2533694.0,1155965.0,2020,140,324.0
81,3,1397,24,1539.0,2.0,396.1,2710889.0,1269196.875,1990,11,290.0
70,3,800,81,7365.0,2.0,534.4,2614267.5,1211889.25,1700,3,127.0
1,3,1650,64,1691.0,5.0,625.3,2558554.0,1145940.125,1970,12,298.0
25,1,1185,350,31150.0,4.0,496.6,2536930.25,1153251.875,1977,93,1077.0
76,2,1450,175,9131.0,3.0,346.3,2657937.0,1259708.875,1620,4,32.0
74,2,1635,165,2816.0,3.0,365.9,2646020.75,1250107.375,2014,31,1151.0
57,2,1964,41,27489.0,2.0,431.5,2682562.75,1244113.625,1992,2,803.0
36,2,930,326,35631.0,3.0,484.9,2537155.0,1152963.375,1955,26,264.0
67,3,1390,77,1539.0,3.0,407.9,2710408.5,1268879.5,1965,12,308.0
86,2,1779,40,769.0,3.0,432.4,2674055.25,1235077.625,1901,14,850.0
99,4,1670,58,2097.0,3.0,403.0,2708915.25,1268908.125,1990,7,229.0
59,2,1280,38,7377.0,4.0,471.0,2626596.25,1229737.125,2015,11,397.0
75,3,1250,28,142.0,5.0,965.3,2754430.25,1254824.125,1900,2,94.0
102,4,1730,144,1397.0,4.0,465.1,2625043.75,1229785.125,2016,24,998.0
67,2,2040,251,38168.0,3.0,434.4,2665296.75,1211668.125,1952,13,161.0
92,4,1370,132,1600.0,3.0,461.8,2690875.0,1284672.125,1966,8,220.0
80,2,1420,167,18872.0,4.0,252.2,2611483.0,1267953.375,1907,7,203.0
76,3,1870,107,2224.0,3.0,415.1,2704730.25,1231841.125,1919,62,8423.0
63,3,1120,83,539.0,3.0,278.5,2627265.5,1267243.75,1904,3,108.0
64,2,1290,84,3743.0,3.0,306.1,2611687.75,1259274.375,1972,7,223.0
56,2,1180,178,24785.0,2.0,256.8,2612378.75,1268299.0,1959,12,105.0
85,4,1420,63,3068.0,2.0,375.4,2627839.0,1256988.75,1947,9,257.0
75,3,1490,51,341.0,2.0,632.9,2590858.75,1207958.375,2015,6,186.0
117,4,1900,35,830.0,4.0,637.9,2631232.0,1218239.625,2025,11,490.0
64,3,1748,64,463.0,1.0,624.2,2554167.0,1147770.125,2020,11,291.0
75,3,1780,146,2321.0,4.0,275.5,2608315.0,1267277.0,1972,33,419.0
95,3,1600,9,189.0,3.0,590.2,2715103.0,1254297.25,2015,6,243.0
77,3,1750,165,8487.0,4.0,544.2,2701359.25,1247101.875,1905,21,777.0
70,2,1550,44,93.0,5.0,726.6,2548848.5,1154768.375,1972,4,158.0
98,3,1800,164,9749.0,4.0,406.9,2635393.0,1240939.875,2016,38,1400.0
13,1,742,121,8787.0,4.0,433.0,2685302.25,1251218.0,1930,1,100.0
85,3,1533,143,14829.0,1.0,656.0,2747542.0,1256239.625,1989,12,505.0
40,2,1200,115,3304.0,3.0,549.1,2597811.5,1199762.875,2012,95,1273.0
77,3,2290,50,7790.0,3.0,467.6,2707468.25,1234809.25,1980,1,172.0
86,4,1900,52,2274.0,3.0,477.4,2697567.0,1244404.875,1947,1,74.0
83,3,2406,81,18857.0,3.0,484.3,2536342.0,1153835.625,1951,18,244.0
84,3,1630,46,4172.0,4.0,545.0,2613896.75,1210711.125,2005,8,291.0
120,4,2200,48,2298.0,3.0,425.8,2695280.25,1262817.875,1949,6,216.0
87,2,1390,36,9078.0,1.0,392.1,2690203.0,1283478.625,1900,10,685.0
28,1,960,116,9547.0,2.0,747.3,2745311.5,1253221.25,1918,9,85.0
87,3,1670,106,2129.0,4.0,489.2,2697953.5,1244389.375,1970,25,394.0
97,4,1870,133,4415.0,4.0,533.0,2614712.25,1212489.75,1973,15,351.0
123,4,2300,143,3355.0,4.0,556.6,2604431.5,1200978.875,2016,23,374.0
80,3,1910,105,3630.0,2.0,436.8,2688886.25,1250031.125,1920,1,131.0
25,1,909,169,4023.0,4.0,589.8,2578063.25,1185952.5,2018,49,403.0
82,3,2043,210,2017.0,3.0,442.7,2681781.0,1253213.5,1985,9,278.0
55,2,1250,21,33.0,4.0,787.4,2558572.0,1117565.875,2007,15,243.0
70,3,1220,63,3068.0,2.0,375.4,2627839.0,1256988.75,1947,9,257.0
82,3,1500,151,4147.0,4.0,384.7,2559241.0,1143054.375,1900,2,105.0
31,1,960,161,18592.0,2.0,274.1,2610961.75,1267051.375,1966,18,322.0
60,2,2750,154,65164.0,4.0,436.6,2682349.75,1249883.875,2017,15,382.0
92,4,1664,34,392.0,1.0,439.6,2723895.75,1216691.125,2018,8,258.0
52,2,1480,92,868.0,4.0,589.3,2571960.5,1189191.875,2014,15,392.0
21,1,745,323,14265.0,4.0,389.3,2555237.0,1145479.75,1962,56,865.0
58,3,1275,121,2469.0,3.0,439.9,2724040.5,1217073.0,2009,17,446.0
85,3,2610,6,4106.0,2.0,419.4,2691342.5,1236038.375,1934,7,209.0
39,1,2074,124,38214.0,4.0,434.1,2683624.25,1252214.25,1946,14,172.0
64,3,1395,97,1961.0,4.0,435.1,2676070.0,1260601.75,1970,6,169.0
45,2,900,53,11140.0,3.0,716.4,2746006.25,1254976.625,1918,3,189.0
78,3,1700,103,6942.0,3.0,559.9,2614345.5,1178172.25,1970,6,240.0
78,3,1590,95,22919.0,3.0,284.8,2616025.5,1264039.875,1968,6,181.0
90,4,1380,33,941.0,3.0,444.7,2611224.0,1226403.5,1970,12,396.0
87,2,1390,153,9078.0,1.0,392.5,2690159.5,1283482.0,1900,4,134.0
81,3,1710,63,2906.0,2.0,572.2,2758596.5,1191773.0,1958,16,376.0
81,3,1420,92,14829.0,3.0,665.7,2747458.25,1256355.5,1972,20,623.0
55,2,1300,88,3290.0,2.0,468.4,2689232.75,1284784.375,1900,3,164.0
60,2,1590,133,5161.0,1.0,441.4,2691833.0,1286476.625,1910,3,371.0
74,3,1450,37,6683.0,4.0,407.0,2731805.75,1278186.625,1988,8,246.0
72,2,1733,93,13502.0,4.0,428.5,2674594.5,1248569.125,1982,4,276.0
42,2,1314,223,17569.0,5.0,253.5,2611455.5,1268834.625,1916,10,118.0
74,3,1450,146,14148.0,4.0,567.7,2598304.0,1197453.0,1959,13,366.0
29,1,1690,83,3712.0,3.0,571.0,2685149.75,1248203.125,1951,18,318.0
69,3,1990,72,5430.0,3.0,425.3,2685977.25,1251615.125,1951,9,252.0
36,1,990,297,26525.0,3.0,280.4,2611143.5,1265960.625,1996,54,845.0
88,3,1900,90,4487.0,3.0,325.6,2623815.25,1258468.0,2020,12,518.0
75,3,1680,37,4487.0,3.0,347.3,2624933.0,1258198.375,1996,10,332.0
87,3,2100,36,243.0,5.0,760.0,2592774.5,1121311.25,2016,1,106.0
84,3,2026,79,3355.0,4.0,547.3,2604452.0,1201207.25,2016,10,248.0
78,4,3250,18,6536.0,5.0,451.6,2498219.75,1119971.25,2010,1,80.0
60,2,1600,114,6032.0,3.0,257.8,2614085.5,1266847.0,2012,9,196.0
70,2,1550,36,93.0,5.0,724.1,2548719.5,1154723.875,1700,6,299.0
82,3,1500,63,4147.0,5.0,393.8,2559316.0,1143054.5,1880,4,137.0
25,1,1035,85,5267.0,2.0,569.4,2720734.75,1257835.625,1979,8,95.0
98,3,1469,37,174.0,2.0,438.3,2666729.25,1240088.625,2016,9,252.0
115,4,4450,193,9968.0,2.0,407.5,2678743.75,1248984.875,1996,7,205.0
67,3,1900,144,7563.0,4.0,591.9,2539353.5,1153522.25,1985,11,337.0
129,5,2500,42,2961.0,3.0,414.8,2704990.0,1267398.0,1899,2,113.0
63,2,1180,21,282.0,2.0,458.9,2630914.25,1252429.875,1966,8,219.0
95,3,1950,70,10524.0,3.0,281.6,2612311.5,1265616.25,1978,23,339.0
125,5,1860,19,1187.0,3.0,423.3,2742911.25,1272066.75,1963,2,314.0
59,3,1500,20,23.0,5.0,1399.4,2588510.0,1114227.0,2007,40,549.0
43,2,1180,45,7048.0,1.0,575.1,2720718.75,1258351.875,1919,4,177.0
46,2,1000,246,20108.0,2.0,255.0,2611578.5,1268425.875,1895,8,164.0
77,3,1053,167,7711.0,5.0,557.6,2537986.75,1153804.375,2002,11,216.0
91,2,1320,56,23145.0,2.0,322.0,2622273.0,1259368.75,1981,5,245.0
72,4,2800,221,38621.0,2.0,417.7,2681788.75,1246435.25,1954,15,211.0
84,3,2010,14,74.0,4.0,756.8,2553253.25,1152477.5,2021,2,91.0
96,3,1746,59,614.0,3.0,425.1,2672440.5,1222378.0,2016,7,251.0
67,3,1700,56,22681.0,4.0,408.4,2534274.5,1153805.625,1973,21,202.0
29,2,1090,70,6968.0,2.0,673.8,2744691.75,1253769.375,1918,3,78.0
99,4,2240,111,14031.0,3.0,290.5,2612538.75,1262861.625,1989,7,231.0
77,2,1570,72,23612.0,2.0,443.9,2691558.75,1248925.375,1989,7,243.0
25,1,750,15,426.0,3.0,237.3,2701657.25,1114391.875,1967,1,518.0
83,3,1770,49,4957.0,4.0,288.2,2612585.25,1263627.25,1983,7,215.0
51,2,1160,39,1870.0,1.0,405.8,2763390.25,1252561.0,2010,11,304.0
96,3,1490,51,4037.0,4.0,531.3,2710197.0,1260882.875,2008,14,532.0
35,2,830,102,3177.0,4.0,432.6,2604119.25,1228968.125,1971,11,228.0
110,4,3150,20,1386.0,5.0,564.7,2544930.25,1149750.75,1910,1,209.0
79,3,1395,83,297.0,4.0,706.7,2595306.5,1121748.375,2015,12,264.0
105,4,2000,245,14606.0,3.0,256.2,2610674.25,1268456.25,1978,6,135.0
65,2,1110,43,1485.0,1.0,459.6,2689605.5,1284940.25,1910,9,113.0
84,4,1716,87,7905.0,3.0,430.1,2637625.0,1237024.375,1963,6,199.0
137,5,2200,73,6038.0,2.0,444.6,2667231.75,1209974.875,1968,12,413.0
115,4,3190,235,13600.0,2.0,375.2,2527571.25,1151241.875,1962,17,227.0
46,2,1400,89,4945.0,3.0,292.4,2718288.25,1097142.75,2017,10,112.0
150,4,2900,171,6520.0,3.0,379.7,2559491.25,1142220.5,1985,12,314.0
112,4,1930,162,6042.0,3.0,398.2,2635501.25,1244606.875,1909,2,106.0
76,4,1198,164,3172.0,3.0,393.2,2635432.75,1243856.5,1960,12,190.0
55,2,1800,106,4469.0,4.0,276.7,2608920.75,1267193.875,1988,3,295.0
87,4,1650,75,3068.0,4.0,374.0,2627918.25,1257003.5,1978,8,209.0
83,3,2090,155,11913.0,4.0,559.4,2598605.5,1198129.5,2009,19,1358.0
95,3,2250,50,501.0,2.0,580.2,2700103.75,1254014.375,1986,1,226.0
50,2,1470,20,1883.0,3.0,605.8,2583785.25,1116550.375,2005,1,125.0
78,3,1660,117,55264.0,1.0,439.1,2665840.25,1211006.5,1930,17,245.0
94,4,1590,67,3068.0,1.0,378.2,2627861.25,1256831.125,1990,11,279.0
120,4,2450,86,4363.0,1.0,448.1,2692900.0,1248967.375,2007,9,251.0
81,3,1500,87,1205.0,4.0,554.1,2606431.0,1126521.625,2010,15,636.0
70,3,900,33,2511.0,2.0,272.8,2719212.5,1084886.875,1918,6,287.0
100,4,300,44,7811.0,2.0,395.5,2690300.75,1283502.125,1926,5,280.0
74,3,1550,66,1438.0,4.0,384.3,2690301.75,1263594.75,2011,7,324.0
90,3,1460,173,5488.0,4.0,396.1,2648342.5,1247560.125,2002,11,251.0
65,3,1380,108,8218.0,1.0,568.8,2758758.5,1192114.75,1952,4,345.0
49,2,1200,105,2983.0,4.0,477.5,2530708.75,1175144.375,1948,14,619.0
100,3,1450,148,3154.0,2.0,448.4,2533517.75,1173434.0,2014,16,484.0
79,3,1520,68,7377.0,4.0,468.9,2626610.0,1229824.375,2015,11,397.0
100,4,1650,117,4603.0,2.0,399.5,2562475.25,1123351.875,2008,8,244.0
85,3,1410,45,2563.0,2.0,795.3,2738970.5,1249757.875,1991,8,256.0
84,3,2070,29,413.0,3.0,488.7,2701604.0,1234507.625,2005,5,276.0
60,3,900,165,5148.0,3.0,235.0,2723344.0,1076962.0,1965,19,264.0
30,1,660,154,1816.0,2.0,428.0,2567255.0,1122308.875,1880,6,176.0
86,3,2950,602,19235.0,3.0,381.6,2500304.25,1118966.75,1986,12,346.0
193,1,2680,31,7905.0,2.0,427.2,2637544.0,1237436.125,1860,7,1011.0
74,2,1800,53,5171.0,1.0,356.2,2621921.0,1259063.625,1913,1,222.0
147,3,1650,257,6918.0,4.0,412.1,2593413.5,1245878.375,2012,19,523.0
155,6,3689,255,21297.0,5.0,374.5,2553936.0,1145554.625,2004,78,1748.0
89,3,1555,130,5352.0,3.0,491.8,2553976.25,1200771.875,2013,22,742.0
79,3,1660,131,6035.0,2.0,451.1,2670672.75,1201158.25,1861,3,116.0
50,2,1450,70,10101.0,2.0,436.3,2638412.0,1237465.125,1585,5,93.0
55,3,1640,15,1039.0,2.0,496.7,2703026.0,1234598.875,1970,1,148.0
81,3,2300,101,6793.0,3.0,433.8,2664661.0,1211904.25,2024,64,1603.0
106,4,1990,42,6115.0,4.0,404.4,2765627.25,1253883.875,2013,8,260.0
36,1,1000,125,3826.0,3.0,310.1,2612112.75,1258627.75,1973,32,422.0
96,3,1895,22,8779.0,4.0,290.1,2612814.5,1260095.125,1997,8,277.0
35,1,760,196,4165.0,2.0,252.6,2613720.75,1266610.25,1936,13,204.0
62,3,1210,89,3733.0,3.0,254.2,2613929.0,1266398.125,1948,8,167.0
66,2,1570,11,412.0,3.0,359.6,2687926.75,1270216.25,1982,3,252.0
97,3,3152,5,159.0,5.0,537.4,2516623.5,1147956.625,1957,2,123.0
112,4,1930,31,8989.0,2.0,398.2,2635516.5,1244584.75,2005,14,422.0
50,2,1190,71,3145.0,2.0,410.5,2735862.75,1276658.25,1984,6,144.0
60,2,1000,28,77.0,3.0,251.8,2721070.5,1126240.125,1986,16,439.0
74,3,1660,99,4993.0,3.0,430.6,2506961.25,1138813.375,1962,15,651.0
60,2,1430,65,5200.0,2.0,493.9,2676720.5,1236848.875,1995,9,1911.0
122,6,3280,262,19573.0,4.0,577.6,2536948.0,1154067.625,1957,15,224.0
68,2,1350,30,903.0,2.0,469.4,2714924.0,1109010.25,2020,19,189.0
77,3,1725,49,389.0,4.0,331.9,2645562.25,1265591.5,2017,11,324.0
92,3,1620,93,6789.0,3.0,412.1,2693994.75,1263037.625,1972,32,456.0
27,1,860,120,1875.0,1.0,682.0,2744529.5,1253159.75,1918,22,257.0
50,2,1230,60,6651.0,3.0,553.5,2613470.5,1211826.75,1951,11,209.0
90,3,1740,138,537.0,4.0,363.9,2679952.25,1267737.5,1854,38,811.0
27,1,980,46,94.0,4.0,1047.6,2739420.25,1186430.875,2013,119,846.0
88,3,1550,7,2.0,3.0,577.3,2632558.75,1251663.75,1913,3,296.0
86,3,1400,86,2513.0,4.0,305.2,2611271.0,1259910.625,1982,6,223.0
69,3,1600,87,4103.0,4.0,277.6,2607450.75,1267102.5,1978,6,212.0
70,3,1674,45,20705.0,3.0,447.4,2682884.25,1252555.125,1984,9,256.0
84,3,1410,57,2858.0,2.0,353.6,2664160.5,1270660.75,1900,3,126.0
86,3,2400,24,21328.0,4.0,312.7,2622167.75,1259602.0,1961,6,243.0
114,3,1720,216,5754.0,3.0,450.8,2666133.5,1212558.375,1963,15,269.0
71,2,1555,142,1963.0,2.0,438.5,2688711.25,1249705.125,1992,7,271.0
74,1,1375,100,3583.0,4.0,450.6,2575381.25,1197077.125,2019,15,453.0
61,2,1910,110,2228.0,3.0,621.4,2687482.0,1246023.75,1962,4,162.0
61,3,1100,34,128.0,4.0,869.8,2763563.25,1170040.125,1900,4,111.0
23,1,950,102,91.0,2.0,461.6,2569575.0,1191745.75,2009,2,69.0
33,1,690,89,1352.0,4.0,360.2,2715909.5,1097585.625,1972,9,315.0
65,2,1330,65,15904.0,1.0,760.9,2746297.75,1253853.75,1918,5,149.0
115,3,2500,103,28854.0,4.0,448.0,2684604.25,1247239.875,1866,5,129.0
23,1,600,43,27440.0,3.0,669.4,2745622.0,1254094.625,1952,40,426.0
50,2,1715,23,21652.0,3.0,500.7,2538329.75,1152377.25,1909,4,1042.0
63,2,1260,47,2529.0,3.0,420.7,2757075.5,1260623.75,2011,14,414.0
48,2,1100,55,1187.0,3.0,421.6,2743029.75,1271993.5,2018,8,330.0
65,2,1150,11,30.0,4.0,1178.8,2531279.5,1186717.875,1976,1,116.0
103,4,1815,69,240.0,5.0,480.4,2660749.75,1234326.5,2016,10,262.0
95,3,1900,163,7711.0,2.0,566.7,2538020.75,1153835.875,1907,19,279.0
55,2,1600,5,35.0,2.0,712.6,2560865.5,1142926.25,1909,2,79.0
20,1,780,53,34.0,3.0,1222.8,2571000.75,1126680.375,1716,1,55.0
45,2,830,98,14364.0,4.0,435.2,2585937.5,1221462.25,1960,19,262.0
57,2,950,125,791.0,3.0,435.1,2594717.0,1243315.125,2013,12,324.0
94,4,1900,159,1006.0,4.0,497.7,2701010.5,1234561.5,1972,8,260.0
80,3,1480,37,6319.0,4.0,439.0,2740596.0,1267608.5,2018,5,189.0
30,1,1100,286,9968.0,2.0,402.5,2678688.25,1249280.625,1973,44,674.0
33,1,683,272,22426.0,2.0,375.8,2554353.5,1145541.875,1849,2,77.0
78,3,1490,42,951.0,2.0,446.8,2628257.75,1234219.875,2013,8,288.0
40,1,1360,97,6328.0,2.0,458.3,2699778.25,1262609.25,2006,6,285.0
100,4,2130,41,1008.0,3.0,504.8,2702788.75,1234668.875,1900,3,1914.0
53,1,1120,85,12007.0,4.0,465.3,2588304.25,1221653.0,2017,11,279.0
68,2,1070,189,7198.0,3.0,279.5,2624781.25,1266273.0,1973,66,527.0
71,2,1590,124,6342.0,3.0,627.2,2742954.5,1253163.625,2014,14,357.0
83,3,1360,154,3439.0,3.0,349.8,2604637.5,1252395.625,1952,4,183.0
78,3,1500,5,113.0,5.0,780.1,2561355.25,1167426.75,2009,1,101.0
80,3,1790,147,821.0,3.0,482.0,2752562.25,1213065.0,2010,12,353.0
94,3,2200,75,4993.0,4.0,429.8,2506893.25,1138747.5,1971,7,670.0
102,4,1620,80,4579.0,2.0,535.9,2717749.25,1258231.25,1989,7,320.0
80,3,1400,52,262.0,3.0,452.9,2759021.5,1260265.125,1973,7,169.0
33,1,1060,52,9186.0,3.0,674.1,2745786.0,1254544.75,1918,1,440.0
80,3,1780,49,9609.0,4.0,405.0,2655488.0,1249167.0,2018,43,633.0
82,3,1560,121,2469.0,3.0,439.9,2724066.0,1217055.125,2009,14,446.0
19,1,1290,23,21652.0,3.0,500.7,2538329.75,1152377.25,1909,4,1042.0
50,2,1730,185,11591.0,2.0,402.3,2507504.5,1137610.875,1930,4,161.0
81,2,2890,87,7905.0,4.0,434.7,2683874.25,1253141.25,1933,1,72.0
64,3,1540,28,1463.0,4.0,449.2,2675704.75,1256980.0,1971,6,207.0
68,3,1600,99,2775.0,4.0,521.6,2655618.75,1234052.5,1961,9,297.0
120,4,2990,38,5643.0,2.0,457.1,2687587.75,1234773.875,1930,1,120.0
